890;1201881;Cairu;BA
891;72993;Caiuá;SP
892;11584946;Cajamar;SP
893;44135;Cajapió;MA
894;89702;Cajari;MA
895;1077824;Cajati;SP
896;952698;Cajazeiras;PB
897;21736;Cajazeiras do Piauí;PI
898;25493;Cajazeirinhas;PB
899;115903;Cajobi;SP
900;140789;Cajueiro;AL
901;65761;Cajueiro da Praia;PI
902;52647;Cajuri;MG
903;479734;Cajuru;SP
904;92919;Calçado;PE
905;133638;Calçoene;AP
906;203478;Caldas;MG
907;52245;Caldas Brandão;PB
908;2217752;Caldas Novas;GO
909;43828;Caldazinha;GO
910;86580;Caldeirão Grande;BA
911;50749;Caldeirão Grande do Piauí;PI
912;120789;Califórnia;PR
913;65895;Calmon;SC
914;36909;Calumbi;PE
915;266623;Camacan;BA
916;20374786;Camaçari;BA
917;38441;Camacho;MG
918;51862;Camalaú;PB
919;342657;Camamu;BA
920;475381;Camanducaia;MG
921;355079;Camapuã;MS
922;1718252;Camaquã;RS
923;1378728;Camaragibe;PE
924;157308;Camargo;RS
925;589401;Cambará;PR
926;131037;Cambará do Sul;RS
927;3540373;Cambé;PR
928;166518;Cambira;PR
929;1126989;Camboriú;SC
930;283531;Cambuci;RJ
931;866629;Cambuí;MG
932;225019;Cambuquira;MG
933;951575;Cametá;PA
934;544562;Camocim;CE
935;139206;Camocim de São Félix;PE
936;37446;Campanário;MG
937;301730;Campanha;MG
938;55115;Campestre;AL
939;308008;Campestre;MG
940;125646;Campestre da Serra;RS
941;50360;Campestre de Goiás;GO
942;134080;Campestre do Maranhão;MA
943;374944;Campina da Lagoa;PR
944;122420;Campina das Missões;RS
945;92416;Campina do Monte Alegre;SP
946;75868;Campina do Simão;PR
947;7978683;Campina Grande;PB
948;1096972;Campina Grande do Sul;PR
949;510501;Campina Verde;MG
950;56417;Campinaçu;GO
951;198600;Campinápolis;MT
952;56400146;Campinas;SP
953;36609;Campinas do Piauí;PI
954;177335;Campinas do Sul;RS
955;203670;Campinorte;GO
956;397546;Campo Alegre;AL
957;342858;Campo Alegre;SC
958;311430;Campo Alegre de Goiás;GO
959;183474;Campo Alegre de Lourdes;BA
960;29086;Campo Alegre do Fidalgo;PI
961;30741;Campo Azul;MG
962;856711;Campo Belo;MG
963;167553;Campo Belo do Sul;SC
964;2600416;Campo Bom;RS
965;143505;Campo Bonito;PR
966;158123;Campo do Brito;SE
967;135424;Campo do Meio;MG
968;156585;Campo do Tenente;PR
969;232555;Campo Erê;SC
970;343762;Campo Florido;MG
971;614466;Campo Formoso;BA
972;69355;Campo Grande;AL
973;24257415;Campo Grande;MS
974;46361;Campo Grande do Piauí;PI
975;3589828;Campo Largo;PR
976;35557;Campo Largo do Piauí;PI
977;83988;Campo Limpo de Goiás;GO
978;1645831;Campo Limpo Paulista;SP
979;322937;Campo Magro;PR
980;460405;Campo Maior;PI
981;3083696;Campo Mourão;PR
982;177009;Campo Novo;RS
983;223096;Campo Novo de Rondônia;RO
984;2110505;Campo Novo do Parecis;MT
985;69006;Campo Redondo;RN
986;1918991;Campo Verde;MT
987;271003;Campos Altos;MG
988;246496;Campos Belos;GO
989;82477;Campos Borges;RS
990;973239;Campos de Júlio;MT
991;1093067;Campos do Jordão;SP
992;34216752;Campos dos Goytacazes;RJ
993;346796;Campos Gerais;MG
994;315451;Campos Lindos;TO
995;1916102;Campos Novos;SC
996;103241;Campos Novos Paulista;SP
997;198885;Campos Sales;CE
998;40833;Campos Verdes;GO
999;222487;Camutanga;PE
1000;61436;Cana Verde;MG
1001;48403;Canaã;MG
1002;3491231;Canaã dos Carajás;PA
1003;91375;Canabrava do Norte;MT
1004;294253;Cananéia;SP
1005;87843;Canapi;AL
1006;60572;Canápolis;BA
1007;256049;Canápolis;MG
1008;165888;Canarana;BA
1009;967479;Canarana;MT
1010;153282;Canas;SP
1011;26578;Canavieira;PI
1012;299946;Canavieiras;BA
1013;52320;Candeal;BA
1014;3385452;Candeias;BA
1015;228626;Candeias;MG
1016;397654;Candeias do Jamari;RO
1017;666863;Candelária;RS
1018;94669;Candiba;BA
1019;263877;Cândido de Abreu;PR
1020;187124;Cândido Godói;RS
1021;104044;Cândido Mendes;MA
1022;907640;Cândido Mota;SP
1023;77776;Cândido Rodrigues;SP
1024;170600;Cândido Sales;BA
1025;269338;Candiota;RS
1026;408187;Candói;PR
1027;905715;Canela;RS
1028;176416;Canelinha;SC
1029;395242;Canguaretama;RN
1030;946572;Canguçu;RS
1031;45572;Canhoba;SE
1032;172360;Canhotinho;PE
1033;615832;Canindé;CE
1034;1206382;Canindé de São Francisco;SE
1035;113704;Canitar;SP
1036;16244021;Canoas;RS
1037;1456791;Canoinhas;SC
1038;245250;Cansanção;BA
1039;207969;Cantá;RR
1040;43305;Cantagalo;MG
1041;194203;Cantagalo;PR
1042;1017269;Cantagalo;RJ
1043;110309;Cantanhede;MA
1044;180310;Canto do Buriti;PI
1045;109432;Canudos;BA
1046;40093;Canudos do Vale;RS
1047;88034;Canutama;AM
1048;960651;Capanema;PA
1049;487292;Capanema;PR
1050;82329;Capão Alto;SC
1051;736824;Capão Bonito;SP
1052;116508;Capão Bonito do Sul;RS
1053;1199141;Capão da Canoa;RS
1054;242805;Capão do Cipó;RS
1055;521273;Capão do Leão;RS
1056;67348;Caparaó;MG
1057;157918;Capela;AL
1058;388610;Capela;SE
1059;179780;Capela de Santana;RS
1060;265880;Capela do Alto;SP
1061;82169;Capela do Alto Alegre;BA
1062;42746;Capela Nova;MG
1063;504979;Capelinha;MG
1064;94858;Capetinga;MG
1065;49236;Capim;PB
1066;76729;Capim Branco;MG
1067;344443;Capim Grosso;BA
1068;301589;Capinópolis;MG
1069;781052;Capinzal;SC
1070;82979;Capinzal do Norte;MA
1071;110801;Capistrano;CE
1072;60122;Capitão;RS
1073;43659;Capitão Andrade;MG
1074;63811;Capitão de Campos;PI
1075;215772;Capitão Enéas;MG
1076;24799;Capitão Gervásio Oliveira;PI
1077;1008324;Capitão Leônidas Marques;PR
1078;432577;Capitão Poço;PA
1079;187938;Capitólio;MG
1080;1627709;Capivari;SP
1081;560615;Capivari de Baixo;SC
1082;201368;Capivari do Sul;RS
1083;159367;Capixaba;AC
1084;149698;Capoeiras;PE
1085;80415;Caputira;MG
1086;89706;Caraá;RS
1087;301692;Caracaraí;RR
1088;106179;Caracol;MS
1089;67162;Caracol;PI
1090;2720211;Caraguatatuba;SP
1091;139468;Caraí;MG
1092;61894;Caraíbas;BA
1093;1185548;Carambeí;PR
1094;28121;Caranaíba;MG
1095;509460;Carandaí;MG
1096;476663;Carangola;MG
1097;537608;Carapebus;RJ
1098;5115509;Carapicuíba;SP
1099;1398004;Caratinga;MG
1100;250908;Carauari;AM
1101;30570;Caraúbas;PB
1102;262161;Caraúbas;RN
1103;37046;Caraúbas do Piauí;PI
1104;344049;Caravelas;BA
1105;2494831;Carazinho;RS
1106;160838;Carbonita;MG
1107;85987;Cardeal da Silva;BA
1108;190436;Cardoso;SP
1109;203738;Cardoso Moreira;RJ
1110;126351;Careaçu;MG
1111;246803;Careiro;AM
1112;269314;Careiro da Várzea;AM
1113;8088270;Cariacica;ES
1114;112168;Caridade;CE
1115;30997;Caridade do Piauí;PI
1116;179536;Carinhanha;BA
1117;220530;Carira;SE
1118;110720;Cariré;CE
1119;288778;Cariri do Tocantins;TO
1120;156435;Caririaçu;CE
1121;104099;Cariús;CE
1122;137440;Carlinda;MT
1123;297140;Carlópolis;PR
1124;1842016;Carlos Barbosa;RS
1125;328398;Carlos Chagas;MG
1126;30517;Carlos Gomes;RS
1127;25414;Carmésia;MG
1128;391228;Carmo;RJ
1129;204341;Carmo da Cachoeira;MG
1130;163676;Carmo da Mata;MG
1131;181452;Carmo de Minas;MG
1132;356459;Carmo do Cajuru;MG
1133;585467;Carmo do Paranaíba;MG
1134;367646;Carmo do Rio Claro;MG
1135;184033;Carmo do Rio Verde;GO
1136;32193;Carmolândia;TO
1137;477423;Carmópolis;SE
1138;366245;Carmópolis de Minas;MG
1139;136055;Carnaíba;PE
1140;77938;Carnaúba dos Dantas;RN
1141;148278;Carnaubais;RN
1142;96701;Carnaubal;CE
1143;65534;Carnaubeira da Penha;PE
1144;260740;Carneirinho;MG
1145;50480;Carneiros;AL
1146;146686;Caroebe;RR
1147;285859;Carolina;MA
1148;1181810;Carpina;PE
1149;65454;Carrancas;MG
1150;22437;Carrapateira;PB
1151;30573;Carrasco Bonito;TO
1152;6118030;Caruaru;PE
1153;142521;Carutapera;MA
1154;47511;Carvalhópolis;MG
1155;46778;Carvalhos;MG
1156;617786;Casa Branca;SP
1157;30340;Casa Grande;MG
1158;541676;Casa Nova;BA
1159;370903;Casca;RS
1160;48556;Cascalho Rico;MG
1161;822551;Cascavel;CE
1162;10125274;Cascavel;PR
1163;66084;Caseara;TO
1164;103781;Caseiros;RS
1165;1962379;Casimiro de Abreu;RJ
1166;75478;Casinhas;PE
1167;50715;Casserengue;PB
1168;288523;Cássia;MG
1169;107985;Cássia dos Coqueiros;SP
1170;474105;Cassilândia;MS
1171;3166661;Castanhal;PA
1172;121753;Castanheira;MT
1173;66490;Castanheiras;RO
1174;67391;Castelândia;GO
1175;786686;Castelo;ES
1176;134151;Castelo do Piauí;PI
1177;534635;Castilho;SP
1178;2260840;Castro;PR
1179;332543;Castro Alves;BA
1180;1414708;Cataguases;MG
1181;5679221;Catalão;GO
1182;3604454;Catanduva;SP
1183;222680;Catanduvas;PR
1184;367607;Catanduvas;SC
1185;98364;Catarina;CE
1186;275012;Catas Altas;MG
1187;28795;Catas Altas da Noruega;MG
1188;253362;Catende;PE
1189;105149;Catiguá;SP
1190;35412;Catingueira;PB
1191;63430;Catolândia;BA
1192;336293;Catolé do Rocha;PB
1193;624415;Catu;BA
1194;302065;Catuípe;RS
1195;58705;Catuji;MG
1196;75227;Catunda;CE
1197;61970;Caturaí;GO
1198;51476;Caturama;BA
1199;59173;Caturité;PB
1200;35530;Catuti;MG
1201;5673368;Caucaia;CE
1202;249871;Cavalcante;GO
1203;301688;Caxambu;MG
1204;97368;Caxambu do Sul;SC
1205;1454671;Caxias;MA
1206;20637192;Caxias do Sul;RS
1207;36775;Caxingó;PI
1208;728399;Ceará-Mirim;RN
1209;54556;Cedral;MA
1210;261153;Cedral;SP
1211;171238;Cedro;CE
1212;75375;Cedro;PE
1213;43688;Cedro de São João;SE
1214;17268;Cedro do Abaeté;MG
1215;49625;Celso Ramos;SC
1216;62115;Centenário;RS
1217;28040;Centenário;TO
1218;177151;Centenário do Sul;PR
1219;133441;Central;BA
1220;75025;Central de Minas;MG
1221;35954;Central do Maranhão;MA
1222;158267;Centralina;MG
1223;62393;Centro do Guilherme;MA
1224;114499;Centro Novo do Maranhão;MA
1225;398915;Cerejeiras;RO
1226;476184;Ceres;GO
1227;541479;Cerqueira César;SP
1228;1595235;Cerquilho;SP
1229;87270;Cerrito;RS
1230;233733;Cerro Azul;PR
1231;67535;Cerro Branco;RS
1232;98900;Cerro Corá;RN
1233;46570;Cerro Grande;RS
1234;151646;Cerro Grande do Sul;RS
1235;583404;Cerro Largo;RS
1236;67343;Cerro Negro;SC
1237;347963;Cesário Lange;SP
1238;495445;Céu Azul;PR
1239;266316;Cezarina;GO
1240;124438;Chã de Alegria;PE
1241;165332;Chã Grande;PE
1242;67828;Chã Preta;AL
1243;33948;Chácara;MG
1244;57827;Chalé;MG
1245;394133;Chapada;RS
1246;60953;Chapada da Natividade;TO
1247;19571;Chapada de Areia;TO
1248;85664;Chapada do Norte;MG
1249;474247;Chapada dos Guimarães;MT
1250;133784;Chapada Gaúcha;MG
1251;797852;Chapadão do Céu;GO
1252;57651;Chapadão do Lageado;SC
1253;1508722;Chapadão do Sul;MS
1254;554949;Chapadinha;MA
1255;7676794;Chapecó;SC
1256;264004;Charqueada;SP
1257;1101058;Charqueadas;RS
1258;70885;Charrua;RS
1259;75694;Chaval;CE
1260;181880;Chavantes;SP
1261;168285;Chaves;PA
1262;26459;Chiador;MG
1263;180297;Chiapetta;RS
1264;509890;Chopinzinho;PR
1265;70972;Choró;CE
1266;131384;Chorozinho;CE
1267;69134;Chorrochó;BA
1268;196323;Chuí;RS
1269;241269;Chupinguaia;RO
1270;95562;Chuvisca;RS
1271;2344994;Cianorte;PR
1272;248542;Cícero Dantas;BA
1273;287870;Cidade Gaúcha;PR
1274;642343;Cidade Ocidental;GO
1275;129832;Cidelândia;MA
1276;241146;Cidreira;RS
1277;108248;Cipó;BA
1278;46325;Cipotânea;MG
1279;115370;Ciríaco;RS
1280;111341;Claraval;MG
1281;58649;Claro dos Poções;MG
1282;306417;Cláudia;MT
1283;521756;Cláudio;MG
1284;194228;Clementina;SP
1285;411102;Clevelândia;PR
1286;152057;Coaraci;BA
1287;2264783;Coari;AM
1288;169944;Cocal;PI
1289;31219;Cocal de Telha;PI
1290;600904;Cocal do Sul;SC
1291;36391;Cocal dos Alves;PI
1292;126722;Cocalinho;MT
1293;285878;Cocalzinho de Goiás;GO
1294;232365;Cocos;BA
1295;741243;Codajás;AM
1296;882523;Codó;MA
1297;351878;Coelho Neto;MA
1298;86861;Coimbra;MG
1299;78834;Coité do Nóia;AL
1300;24869;Coivaras;PI
1301;62873;Colares;PA
1302;3194789;Colatina;ES
1303;775115;Colíder;MT
1304;804209;Colina;SP
1305;304954;Colinas;MA
1306;65948;Colinas;RS
1307;42988;Colinas do Sul;GO
1308;577269;Colinas do Tocantins;TO
1309;109805;Colméia;TO
1310;400418;Colniza;MT
1311;242607;Colômbia;SP
1312;4392113;Colombo;PR
1313;42645;Colônia do Gurguéia;PI
1314;48155;Colônia do Piauí;PI
1315;218282;Colônia Leopoldina;AL
1316;590935;Colorado;PR
1317;155557;Colorado;RS
1318;287917;Colorado do Oeste;RO
1319;77012;Coluna;MG
1320;53657;Combinado;TO
1321;95039;Comendador Gomes;MG
1322;330221;Comendador Levy Gasparian;RJ
1323;52998;Comercinho;MG
1324;453139;Comodoro;MT
1325;142068;Conceição;PB
1326;180558;Conceição da Aparecida;MG
1327;601253;Conceição da Barra;ES
1328;39985;Conceição da Barra de Minas;MG
1329;248511;Conceição da Feira;BA
1330;623582;Conceição das Alagoas;MG
1331;41297;Conceição das Pedras;MG
1332;39207;Conceição de Ipanema;MG
1333;303332;Conceição de Macabu;RJ
1334;140994;Conceição do Almeida;BA
1335;522507;Conceição do Araguaia;PA
1336;33921;Conceição do Canindé;PI
1337;185859;Conceição do Castelo;ES
1338;678752;Conceição do Coité;BA
1339;1696245;Conceição do Jacuípe;BA
1340;95877;Conceição do Lago-Açu;MA
1341;831652;Conceição do Mato Dentro;MG
1342;200867;Conceição do Pará;MG
1343;179167;Conceição do Rio Verde;MG
1344;41377;Conceição do Tocantins;TO
1345;131904;Conceição dos Ouros;MG
1346;577486;Conchal;SP
1347;308065;Conchas;SP
1348;2165405;Concórdia;SC
1349;255802;Concórdia do Pará;PA
1350;49076;Condado;PB
1351;191147;Condado;PE
1352;199018;Conde;BA
1353;565932;Conde;PB
1354;121971;Condeúba;BA
1355;304918;Condor;RS
1356;44877;Cônego Marinho;MG
1357;787274;Confins;MG
1358;517743;Confresa;MT
1359;47073;Congo;PB
1360;168457;Congonhal;MG
1361;2851343;Congonhas;MG
1362;36414;Congonhas do Norte;MG
1363;159284;Congonhinhas;PR
1364;271682;Conquista;MG
1365;71056;Conquista D'Oeste;MT
1366;1875380;Conselheiro Lafaiete;MG
1367;87074;Conselheiro Mairinck;PR
1368;261782;Conselheiro Pena;MG
1369;22774;Consolação;MG
1370;244502;Constantina;RS
1371;26016153;Contagem;MG
1372;302818;Contenda;PR
1373;34533;Contendas do Sincorá;BA
1374;126290;Coqueiral;MG
1375;32814;Coqueiro Baixo;RS
1376;48133;Coqueiro Seco;AL
1377;92237;Coqueiros do Sul;RS
1378;197968;Coração de Jesus;MG
1379;168567;Coração de Maria;BA
1380;574687;Corbélia;PR
1381;342316;Cordeiro;RJ
1382;2307497;Cordeirópolis;SP
1383;50860;Cordeiros;BA
1384;186551;Cordilheira Alta;SC
1385;91671;Cordisburgo;MG
1386;50784;Cordislândia;MG
1387;127573;Coreaú;CE
1388;130434;Coremas;PB
1389;99761;Corguinho;MS
1390;111431;Coribe;BA
1391;289836;Corinto;MG
1392;1376467;Cornélio Procópio;PR
1393;88980;Coroaci;MG
1394;128990;Coroados;SP
1395;352584;Coroatá;MA
1396;806222;Coromandel;MG
1397;94377;Coronel Barros;RS
1398;246483;Coronel Bicaco;RS
1399;150557;Coronel Domingos Soares;PR
1400;41527;Coronel Ezequiel;RN
1401;1537329;Coronel Fabriciano;MG
1402;240098;Coronel Freitas;SC
1403;36027;Coronel João Pessoa;RN
1404;125082;Coronel João Sá;BA
1405;27835;Coronel José Dias;PI
1406;64564;Coronel Macedo;SP
1407;41911;Coronel Martins;SC
1408;76781;Coronel Murta;MG
1409;37019;Coronel Pacheco;MG
1410;35333;Coronel Pilar;RS
1411;177157;Coronel Sapucaia;MS
1412;565877;Coronel Vivida;PR
1413;42541;Coronel Xavier Chaves;MG
1414;91592;Córrego Danta;MG
1415;32626;Córrego do Bom Jesus;MG
1416;45698;Córrego do Ouro;GO
1417;155903;Córrego Fundo;MG
1418;29453;Córrego Novo;MG
1419;530235;Correia Pinto;SC
1420;274411;Corrente;PI
1421;125914;Correntes;PE
1422;1295265;Correntina;BA
1423;104075;Cortês;PE
1424;2733152;Corumbá;MS
1425;145059;Corumbá de Goiás;GO
1426;460609;Corumbaíba;GO
1427;157051;Corumbataí;SP
1428;59606;Corumbataí do Sul;PR
1429;191442;Corumbiara;RO
1430;365577;Corupá;SC
1431;1206502;Coruripe;AL
1432;1283381;Cosmópolis;SP
1433;216794;Cosmorama;SP
1434;186846;Costa Marques;RO
1435;1294349;Costa Rica;MS
1436;121812;Cotegipe;BA
1437;10639278;Cotia;SP
1438;130994;Cotiporã;RS
1439;171951;Cotriguaçu;MT
1440;55345;Couto de Magalhães de Minas;MG
1441;76578;Couto Magalhães;TO
1442;181538;Coxilha;RS
1443;787778;Coxim;MS
1444;16587;Coxixola;PB
1445;183429;Craíbas;AL
1446;627197;Crateús;CE
1447;1419536;Crato;CE
1448;958293;Cravinhos;SP
1449;38818;Cravolândia;BA
1450;6935755;Criciúma;SC
1451;48129;Crisólita;MG
1452;138830;Crisópolis;BA
1453;292284;Crissiumal;RS
1454;160922;Cristais;MG
1455;141596;Cristais Paulista;SP
1456;164515;Cristal;RS
1457;51743;Cristal do Sul;RS
1458;98346;Cristalândia;TO
1459;46989;Cristalândia do Piauí;PI
1460;37579;Cristália;MG
1461;1944492;Cristalina;GO
1462;88569;Cristiano Otoni;MG
1463;64404;Cristianópolis;GO
1464;144741;Cristina;MG
1465;158350;Cristinápolis;SE
1466;83213;Cristino Castro;PI
1467;113418;Cristópolis;BA
1468;401759;Crixás;GO
1469;37488;Crixás do Tocantins;TO
1470;100700;Croatá;CE
1471;58723;Cromínia;GO
1472;53726;Crucilândia;MG
1473;172772;Cruz;CE
1474;3001469;Cruz Alta;RS
1475;861203;Cruz das Almas;BA
1476;124097;Cruz do Espírito Santo;PB
1477;303722;Cruz Machado;PR
1478;71144;Cruzália;SP
1479;62382;Cruzaltense;RS
1480;2101941;Cruzeiro;SP
1481;76323;Cruzeiro da Fortaleza;MG
1482;101658;Cruzeiro do Iguaçu;PR
1483;599156;Cruzeiro do Oeste;PR
1484;1062505;Cruzeiro do Sul;AC
1485;142898;Cruzeiro do Sul;PR
1486;300953;Cruzeiro do Sul;RS
1487;85603;Cruzeta;RN
1488;195773;Cruzília;MG
1489;98838;Cruzmaltina;PR
1490;15680010;Cubatão;SP
1491;55359;Cubati;PB
1492;21220587;Cuiabá;MT
1493;168711;Cuité;PB
1494;50937;Cuité de Mamanguape;PB
1495;48128;Cuitegi;PB
1496;281343;Cujubim;RO
1497;62235;Cumari;GO
1498;96204;Cumaru;PE
1499;232085;Cumaru do Norte;PA
1500;37129;Cumbe;SE
1501;197270;Cunha;SP
1502;485737;Cunha Porã;SC
1503;36256;Cunhataí;SC
1504;46820;Cuparaque;MG
1505;219595;Cupira;PE
1506;258511;Curaçá;BA
1507;79229;Curimatá;PI
1508;345557;Curionópolis;PA
1509;83864936;Curitiba;PR
1510;1077920;Curitibanos;SC
1511;196135;Curiúva;PR
1512;128361;Currais;PI
1513;630331;Currais Novos;RN
1514;40796;Curral de Cima;PB
1515;57541;Curral de Dentro;MG
1516;29940;Curral Novo do Piauí;PI
1517;20592;Curral Velho;PB
1518;476127;Curralinho;PA
1519;22186;Curralinhos;PI
1520;94271;Curuá;PA
1521;242814;Curuçá;PA
1522;184320;Cururupu;MA
1523;111402;Curvelândia;MT
1524;1369380;Curvelo;MG
1525;338421;Custódia;PE
1526;64275;Cutias;AP
1527;27914;Damianópolis;GO
1528;35172;Damião;PB
1529;36101;Damolândia;GO
1530;73658;Darcinópolis;TO
1531;70244;Dário Meira;BA
1532;48535;Datas;MG
1533;116462;David Canabarro;RS
1534;218974;Davinópolis;GO
1535;418372;Davinópolis;MA
1536;84282;Delfim Moreira;MG
1537;131681;Delfinópolis;MG
1538;485156;Delmiro Gouveia;AL
1539;307492;Delta;MG
1540;130196;Demerval Lobão;PI
1541;386297;Denise;MT
1542;225831;Deodápolis;MS
1543;59949;Deputado Irapuan Pinheiro;CE
1544;70761;Derrubadas;RS
1545;1219994;Descalvado;SP
1546;207256;Descanso;SC
1547;52926;Descoberto;MG
1548;53845;Desterro;PB
1549;65251;Desterro de Entre Rios;MG
1550;34032;Desterro do Melo;MG
1551;34275;Dezesseis de Novembro;RS
1552;13854570;Diadema;SP
1553;46832;Diamante;PB
1554;252026;Diamante do Norte;PR
1555;44899;Diamante do Sul;PR
1556;96837;Diamante D'Oeste;PR
1557;666661;Diamantina;MG
1558;1588900;Diamantino;MT
1559;249612;Dianópolis;TO
1560;3330786;Dias d'Ávila;BA
1561;105079;Dilermando de Aguiar;RS
1562;29810;Diogo de Vasconcelos;MG
1563;66094;Dionísio;MG
1564;380874;Dionísio Cerqueira;SC
1565;43215;Diorama;GO
1566;45886;Dirce Reis;SP
1567;35328;Dirceu Arcoverde;PI
1568;172179;Divina Pastora;SE
1569;35364;Divinésia;MG
1570;226972;Divino;MG
1571;42258;Divino das Laranjeiras;MG
1572;53759;Divino de São Lourenço;ES
1573;258471;Divinolândia;SP
1574;51661;Divinolândia de Minas;MG
1575;5478001;Divinópolis;MG
1576;57844;Divinópolis de Goiás;GO
1577;97200;Divinópolis do Tocantins;TO
1578;68695;Divisa Alegre;MG
1579;74127;Divisa Nova;MG
1580;57896;Divisópolis;MG
1581;88267;Dobrada;SP
1582;578472;Dois Córregos;SP
1583;1539739;Dois Irmãos;RS
1584;93643;Dois Irmãos das Missões;RS
1585;312968;Dois Irmãos do Buriti;MS
1586;79762;Dois Irmãos do Tocantins;TO
1587;84791;Dois Lajeados;RS
1588;66850;Dois Riachos;AL
1589;1311216;Dois Vizinhos;PR
1590;33428;Dolcinópolis;SP
1591;283818;Dom Aquino;MT
1592;113098;Dom Basílio;BA
1593;45824;Dom Bosco;MG
1594;48187;Dom Cavati;MG
1595;569681;Dom Eliseu;PA
1596;61178;Dom Expedito Lopes;PI
1597;224545;Dom Feliciano;RS
1598;49464;Dom Inocêncio;PI
1599;40682;Dom Joaquim;MG
1600;29440;Dom Macedo Costa;BA
1601;1180496;Dom Pedrito;RS
1602;206779;Dom Pedro;MA
1603;46724;Dom Pedro de Alcântara;RS
1604;72956;Dom Silvério;MG
1605;26320;Dom Viçoso;MG
1606;618070;Domingos Martins;ES
1607;26679;Domingos Mourão;PI
1608;82151;Dona Emma;SC
1609;65332;Dona Eusébia;MG
1610;66176;Dona Francisca;RS
1611;69852;Dona Inês;PB
1612;215950;Dores de Campos;MG
1613;71951;Dores de Guanhães;MG
1614;191145;Dores do Indaiá;MG
1615;116809;Dores do Rio Preto;ES
1616;38730;Dores do Turvo;MG
1617;52517;Doresópolis;MG
1618;160353;Dormentes;PE
1619;103512;Douradina;MS
1620;442312;Douradina;PR
1621;635259;Dourado;SP
1622;49263;Douradoquara;MG
1623;7284223;Dourados;MS
1624;135143;Doutor Camargo;PR
1625;167348;Doutor Maurício Cardoso;RS
1626;78402;Doutor Pedrinho;SC
1627;56551;Doutor Ricardo;RS
1628;48291;Doutor Severiano;RN
1629;63237;Doutor Ulysses;PR
1630;191023;Doverlândia;GO
1631;1062258;Dracena;SP
1632;202467;Duartina;SP
1633;199629;Duas Barras;RJ
1634;36263;Duas Estradas;PB
1635;116285;Dueré;TO
1636;185416;Dumont;SP
1637;61073;Duque Bacelar;MA
1638;35114426;Duque de Caxias;RJ
1639;83484;Durandé;MG
1640;113724;Echaporã;SP
1641;324493;Ecoporanga;ES
1642;191594;Edealina;GO
1643;524585;Edéia;GO
1644;408164;Eirunepé;AM
1645;287105;Eldorado;MS
1646;186415;Eldorado;SP
1647;282283;Eldorado do Carajás;PA
1648;1278888;Eldorado do Sul;RS
1649;107839;Elesbão Veloso;PI
1650;556016;Elias Fausto;SP
1651;37511;Eliseu Martins;PI
1652;56055;Elisiário;SP
1653;54983;Elísio Medrado;BA
1654;456900;Elói Mendes;MG
1655;26577;Emas;PB
1656;44386;Embaúba;SP
1657;9403920;Embu das Artes;SP
1658;1001844;Embu-Guaçu;SP
1659;49713;Emilianópolis;SP
1660;736860;Encantado;RS
1661;36944;Encanto;RN
1662;196473;Encruzilhada;BA
1663;449841;Encruzilhada do Sul;RS
1664;180429;Enéas Marques;PR
1665;389074;Engenheiro Beltrão;PR
1666;107944;Engenheiro Caldas;MG
1667;373097;Engenheiro Coelho;SP
1668;65446;Engenheiro Navarro;MG
1669;246670;Engenheiro Paulo de Frontin;RJ
1670;49926;Engenho Velho;RS
1671;44878;Entre Folhas;MG
1672;522167;Entre Rios;BA
1673;48898;Entre Rios;SC
1674;162080;Entre Rios de Minas;MG
1675;198255;Entre Rios do Oeste;PR
1676;153841;Entre Rios do Sul;RS
1677;281375;Entre-Ijuís;RS
1678;129196;Envira;AM
1679;273439;Epitaciolândia;AC
1680;62392;Equador;RN
1681;86266;Erebango;RS
1682;4262167;Erechim;RS
1683;45809;Ererê;CE
1684;51880;Érico Cardoso;BA
1685;63056;Ermo;SC
1686;135417;Ernestina;RS
1687;84224;Erval Grande;RS
1688;213707;Erval Seco;RS
1689;116848;Erval Velho;SC
1690;273627;Ervália;MG
1691;711673;Escada;PE
1692;165430;Esmeralda;RS
1693;559615;Esmeraldas;MG
1694;405874;Espera Feliz;MG
1695;369641;Esperança;PB
1696;60270;Esperança do Sul;RS
1697;34252;Esperança Nova;PR
1698;289302;Esperantina;PI
1699;74325;Esperantina;TO
1700;120239;Esperantinópolis;MA
1701;95994;Espigão Alto do Iguaçu;PR
1702;481593;Espigão D'Oeste;RO
1703;261700;Espinosa;MG
1704;62631;Espírito Santo;RN
1705;71301;Espírito Santo do Dourado;MG
1706;1274060;Espírito Santo do Pinhal;SP
1707;58356;Espírito Santo do Turvo;SP
1708;561431;Esplanada;BA
1709;606744;Espumoso;RS
1710;216495;Estação;RS
1711;1837677;Estância;SE
1712;1337439;Estância Velha;RS
1713;3116075;Esteio;RS
1714;229222;Estiva;MG
1715;256117;Estiva Gerbi;SP
1716;689658;Estreito;MA
1717;1162880;Estrela;RS
1718;26587;Estrela Dalva;MG
1719;94067;Estrela de Alagoas;AL
1720;84627;Estrela do Indaiá;MG
1721;45094;Estrela do Norte;GO
1722;51028;Estrela do Norte;SP
1723;124387;Estrela do Sul;MG
1724;494485;Estrela d'Oeste;SP
1725;106024;Estrela Velha;RS
1726;638960;Euclides da Cunha;BA
1727;110040;Euclides da Cunha Paulista;SP
1728;149064;Eugênio de Castro;RS
1729;132961;Eugenópolis;MG
1730;2276564;Eunápolis;BA
